Gene	Pn_2_Eye	Pn_3_Eye	Pn_4_Eye
ENSPNYG00000021419	3	7	12
ENSPNYG00000021420	0	0	0
ENSPNYG00000021421	6	16	7
ENSPNYG00000021422	0	1	3
ENSPNYG00000021423	7	4	3
ENSPNYG00000021424	9	3	6
ENSPNYG00000021425	3	0	11
ENSPNYG00000021426	1	0	0
ENSPNYG00000021427	9	35	36
ENSPNYG00000021428	440	716	677
ENSPNYG00000021429	0	0	0
ENSPNYG00000021430	13	17	4
ENSPNYG00000021431	0	0	1
ENSPNYG00000021432	0	0	0
ENSPNYG00000021433	0	2	2
ENSPNYG00000021434	0	0	0
ENSPNYG00000021435	3	3	5
ENSPNYG00000021436	0	1	2
ENSPNYG00000021437	0	1	2
ENSPNYG00000021438	2	1	2
ENSPNYG00000021439	0	0	2
ENSPNYG00000021440	3	20	4
ENSPNYG00000021441	0	0	0
ENSPNYG00000021442	32	27	24
ENSPNYG00000021443	0	1	1
ENSPNYG00000021444	6	17	10
ENSPNYG00000021445	0	0	0
ENSPNYG00000021446	0	0	0
ENSPNYG00000021447	1	0	0
ENSPNYG00000021448	0	0	0
ENSPNYG00000021449	47	57	31
ENSPNYG00000021450	1	0	3
ENSPNYG00000021451	3	21	18
ENSPNYG00000021452	0	0	0
ENSPNYG00000021453	5	2	2
ENSPNYG00000021454	7	0	0
ENSPNYG00000021455	1	0	1
ENSPNYG00000021456	1	0	0
ENSPNYG00000021457	0	0	0
ENSPNYG00000021458	0	3	0
ENSPNYG00000021459	0	2	0
ENSPNYG00000021460	9	18	6
ENSPNYG00000021461	0	0	1
ENSPNYG00000021462	0	0	0
ENSPNYG00000021463	0	0	0
ENSPNYG00000021464	2	21	24
ENSPNYG00000021465	0	0	0
ENSPNYG00000021466	5	2	1
ENSPNYG00000021467	8	4	5
ENSPNYG00000021468	0	0	3
ENSPNYG00000021469	0	0	0
ENSPNYG00000021470	60	40	33
ENSPNYG00000021471	0	0	0
ENSPNYG00000021472	3	0	0
ENSPNYG00000021473	1	1	2
ENSPNYG00000021474	4	17	6
ENSPNYG00000021475	0	0	1
ENSPNYG00000021476	0	0	0
ENSPNYG00000021477	9	23	26
ENSPNYG00000021478	3	0	2
ENSPNYG00000021479	4	4	10
ENSPNYG00000021480	1	2	4
ENSPNYG00000021481	64	48	55
ENSPNYG00000021482	0	0	0
ENSPNYG00000021483	0	0	0
ENSPNYG00000021484	0	0	0
ENSPNYG00000021485	0	0	0
ENSPNYG00000021486	0	0	0
ENSPNYG00000021487	1	2	3
ENSPNYG00000021488	90	63	51
ENSPNYG00000021489	7	19	18
ENSPNYG00000021490	0	2	0
ENSPNYG00000021491	6	3	1
ENSPNYG00000021492	0	0	1
ENSPNYG00000021493	3	6	9
ENSPNYG00000021494	0	0	0
ENSPNYG00000021495	0	0	0
ENSPNYG00000021496	8	11	5
ENSPNYG00000021497	7	4	10
ENSPNYG00000021498	8	10	3
ENSPNYG00000021499	0	0	1
ENSPNYG00000021500	68	47	92
ENSPNYG00000021501	2	0	1
ENSPNYG00000021502	0	0	0
ENSPNYG00000021503	0	0	0
ENSPNYG00000021504	2	0	0
ENSPNYG00000021505	0	1	3
ENSPNYG00000021506	0	0	2
ENSPNYG00000021507	0	3	4
ENSPNYG00000021508	0	0	0
ENSPNYG00000021509	0	0	0
ENSPNYG00000021510	3	2	4
ENSPNYG00000021511	0	0	4
ENSPNYG00000021512	1	1	0
ENSPNYG00000021513	0	0	0
ENSPNYG00000021514	0	1	1
ENSPNYG00000021515	0	0	2
ENSPNYG00000021516	2	0	2
ENSPNYG00000021517	588	225	710
ENSPNYG00000021518	257	1099	1023
ENSPNYG00000021519	2	0	0
ENSPNYG00000021520	0	0	0
ENSPNYG00000021521	1	5	1
ENSPNYG00000021522	5	0	2
ENSPNYG00000021523	0	0	0
ENSPNYG00000021524	1	0	3
ENSPNYG00000021525	8	5	16
ENSPNYG00000021526	0	1	0
ENSPNYG00000021527	4	9	19
ENSPNYG00000021528	9	0	4
ENSPNYG00000021529	1	4	0
ENSPNYG00000021530	0	0	1
ENSPNYG00000021531	205	124	164
ENSPNYG00000021532	5	1	4
ENSPNYG00000021533	0	1	0
ENSPNYG00000021534	9	5	17
ENSPNYG00000021535	12	1	13
ENSPNYG00000021536	1	0	0
ENSPNYG00000021537	2	1	0
ENSPNYG00000021538	1	0	0
ENSPNYG00000021539	0	0	0
ENSPNYG00000021540	4	2	3
ENSPNYG00000021541	53	2	30
ENSPNYG00000021542	2	6	1
ENSPNYG00000021543	7	3	3
ENSPNYG00000021544	0	0	0
ENSPNYG00000021545	1	5	0
ENSPNYG00000021546	1	1	0
ENSPNYG00000021547	147	68	112
ENSPNYG00000021548	0	0	0
ENSPNYG00000021549	0	0	0
ENSPNYG00000021550	28	58	76
ENSPNYG00000021551	0	0	1
ENSPNYG00000021552	0	0	2
ENSPNYG00000021553	0	0	1
ENSPNYG00000021554	3	4	0
ENSPNYG00000021555	7	8	6
ENSPNYG00000021556	0	0	0
ENSPNYG00000021557	1	1	0
ENSPNYG00000021558	3	0	2
ENSPNYG00000021559	557	255	445
ENSPNYG00000021560	10	4	10
ENSPNYG00000021561	0	2	1
ENSPNYG00000021562	1	0	0
ENSPNYG00000021563	0	0	0
ENSPNYG00000021564	0	0	0
ENSPNYG00000021565	0	0	0
ENSPNYG00000021566	0	3	2
ENSPNYG00000021567	2	0	1
ENSPNYG00000021568	0	2	0
ENSPNYG00000021569	3	0	3
ENSPNYG00000021570	3	2	0
ENSPNYG00000021571	2	1	0
ENSPNYG00000021572	1	0	1
ENSPNYG00000021573	1	2	0
ENSPNYG00000021574	2	0	0
ENSPNYG00000021575	2	3	7
ENSPNYG00000021576	2	0	1
ENSPNYG00000021577	1	0	0
ENSPNYG00000021578	12	23	14
ENSPNYG00000021579	0	3	2
ENSPNYG00000021580	4	1	0
ENSPNYG00000021581	17	4	23
ENSPNYG00000021582	1	3	0
ENSPNYG00000021583	1	1	2
ENSPNYG00000021584	8	11	4
ENSPNYG00000021585	0	0	0
ENSPNYG00000021586	0	0	0
ENSPNYG00000021587	3	0	2
ENSPNYG00000021588	1	0	2
ENSPNYG00000021589	3	3	3
ENSPNYG00000021590	1	0	1
ENSPNYG00000021591	0	0	2
ENSPNYG00000021592	0	1	1
ENSPNYG00000021593	0	0	0
ENSPNYG00000021594	0	0	1
ENSPNYG00000021595	6	3	1
ENSPNYG00000021596	2	0	9
ENSPNYG00000021597	3	7	9
ENSPNYG00000021598	0	0	3
ENSPNYG00000021599	1	0	1
ENSPNYG00000021600	0	2	0
ENSPNYG00000021601	13	10	3
ENSPNYG00000021602	0	0	0
ENSPNYG00000021603	1	1	2
ENSPNYG00000021604	0	0	8
ENSPNYG00000021605	0	0	0
ENSPNYG00000021606	0	0	0
ENSPNYG00000021607	1	0	0
ENSPNYG00000021608	4	2	2
ENSPNYG00000021609	0	0	1
ENSPNYG00000021610	0	0	0
ENSPNYG00000021611	0	0	0
ENSPNYG00000021612	0	1	0
ENSPNYG00000021613	0	1	1
ENSPNYG00000021614	0	0	1
ENSPNYG00000021615	0	0	0
ENSPNYG00000021616	0	0	0
ENSPNYG00000021617	0	0	0
ENSPNYG00000021618	6	4	7
ENSPNYG00000021619	8	8	7
ENSPNYG00000021620	3	0	0
ENSPNYG00000021621	0	0	0
ENSPNYG00000021622	812	1565	1600
ENSPNYG00000021623	1	0	0
ENSPNYG00000021624	46	22	37
ENSPNYG00000021625	0	0	0
ENSPNYG00000021626	7	2	0
ENSPNYG00000021627	26	16	12
ENSPNYG00000021628	13	15	6
ENSPNYG00000021629	1	1	0
ENSPNYG00000021630	0	0	0
ENSPNYG00000021631	0	0	1
ENSPNYG00000021632	0	0	0
ENSPNYG00000021633	0	2	1
ENSPNYG00000021634	3	2	1
ENSPNYG00000021635	1	0	0
ENSPNYG00000021636	60	51	88
ENSPNYG00000021637	3	1	0
ENSPNYG00000021638	0	3	3
ENSPNYG00000021639	0	0	0
ENSPNYG00000021640	38	49	199
ENSPNYG00000021641	3	3	0
ENSPNYG00000021642	14	14	17
ENSPNYG00000021643	0	1	0
ENSPNYG00000021644	0	6	17
ENSPNYG00000021645	17	6	8
ENSPNYG00000021646	5	2	0
ENSPNYG00000021647	13	3	10
ENSPNYG00000021648	1	0	0
ENSPNYG00000021649	9	8	14
ENSPNYG00000021650	1841	1109	1125
ENSPNYG00000021651	4	6	8
ENSPNYG00000021652	4	5	3
ENSPNYG00000021653	0	0	0
ENSPNYG00000021654	0	2	1
ENSPNYG00000021655	0	0	0
ENSPNYG00000021656	1	6	5
ENSPNYG00000021657	0	0	0
ENSPNYG00000021658	1	1	6
ENSPNYG00000021659	0	0	2
ENSPNYG00000021660	2	0	2
ENSPNYG00000021661	2	1	2
ENSPNYG00000021662	8	2	2
ENSPNYG00000021663	0	4	2
ENSPNYG00000021664	0	0	0
ENSPNYG00000021665	10	0	1
ENSPNYG00000021666	1	0	0
ENSPNYG00000021667	24	8	9
ENSPNYG00000021668	4	2	4
ENSPNYG00000021669	1	1	0
ENSPNYG00000021670	0	1	0
ENSPNYG00000021671	0	0	0
ENSPNYG00000021672	3	1	6
ENSPNYG00000021673	0	0	0
ENSPNYG00000021674	0	1	0
ENSPNYG00000021675	2	0	4
ENSPNYG00000021676	2	4	5
ENSPNYG00000021677	0	0	0
ENSPNYG00000021678	62	51	133
ENSPNYG00000021679	0	0	3
ENSPNYG00000021680	0	0	0
ENSPNYG00000021681	432	403	416
ENSPNYG00000021682	0	0	0
ENSPNYG00000021683	0	2	1
ENSPNYG00000021684	0	0	0
ENSPNYG00000021685	0	0	0
ENSPNYG00000021686	0	0	1
ENSPNYG00000021687	0	0	0
ENSPNYG00000021688	0	0	2
ENSPNYG00000021689	0	0	1
ENSPNYG00000021690	0	0	0
ENSPNYG00000021691	0	0	0
ENSPNYG00000021692	0	0	0
ENSPNYG00000021693	0	0	0
ENSPNYG00000021694	1	0	0
ENSPNYG00000021695	0	1	0
ENSPNYG00000021696	0	0	0
ENSPNYG00000021697	0	0	0
ENSPNYG00000021698	0	0	0
ENSPNYG00000021699	29	5	11
ENSPNYG00000021700	1	0	0
ENSPNYG00000021701	0	0	0
ENSPNYG00000021702	27	25	28
ENSPNYG00000021703	0	0	0
ENSPNYG00000021704	2	2	4
ENSPNYG00000021705	10	9	21
ENSPNYG00000021706	0	0	0
ENSPNYG00000021707	9	7	6
ENSPNYG00000021708	0	0	2
ENSPNYG00000021709	6	5	7
ENSPNYG00000021710	0	0	0
ENSPNYG00000021711	0	3	2
ENSPNYG00000021712	0	1	1
ENSPNYG00000021713	2	2	0
ENSPNYG00000021714	1	0	0
ENSPNYG00000021715	0	0	0
ENSPNYG00000021716	6	2	0
ENSPNYG00000021717	1	2	5
ENSPNYG00000021718	3	3	1
ENSPNYG00000021719	0	0	0
ENSPNYG00000021720	0	0	0
ENSPNYG00000021721	3	3	4
ENSPNYG00000021722	3	6	11
ENSPNYG00000021723	0	0	0
ENSPNYG00000021724	0	0	0
ENSPNYG00000021725	24	11	16
ENSPNYG00000021726	14	11	5
ENSPNYG00000021727	0	0	0
ENSPNYG00000021728	0	0	0
ENSPNYG00000021729	0	0	1
ENSPNYG00000021730	1	2	0
ENSPNYG00000021731	0	1	2
ENSPNYG00000021732	0	0	0
ENSPNYG00000021733	0	0	0
ENSPNYG00000021734	0	0	0
ENSPNYG00000021735	1	0	0
ENSPNYG00000021736	0	1	0
ENSPNYG00000021737	0	0	0
ENSPNYG00000021738	0	0	0
ENSPNYG00000021739	0	0	0
ENSPNYG00000021740	2	1	0
ENSPNYG00000021741	0	0	0
ENSPNYG00000021742	0	1	4
ENSPNYG00000021743	4	4	1
ENSPNYG00000021744	0	0	0
ENSPNYG00000021745	0	3	0
ENSPNYG00000021746	0	1	0
ENSPNYG00000021747	4	4	5
ENSPNYG00000021748	0	0	0
ENSPNYG00000021749	0	2	0
ENSPNYG00000021750	0	0	0
ENSPNYG00000021751	0	2	0
ENSPNYG00000021752	1	0	0
ENSPNYG00000021753	6	6	3
ENSPNYG00000021754	0	0	0
ENSPNYG00000021755	12	13	10
ENSPNYG00000021756	4	5	3
ENSPNYG00000021757	4	6	10
ENSPNYG00000021758	2	0	0
ENSPNYG00000021759	2	3	1
ENSPNYG00000021760	0	1	0
ENSPNYG00000021761	0	0	0
ENSPNYG00000021762	9	6	6
ENSPNYG00000021763	2	8	6
ENSPNYG00000021764	3	14	7
ENSPNYG00000021765	0	0	0
ENSPNYG00000021766	16	3	11
ENSPNYG00000021767	0	0	0
ENSPNYG00000021768	0	0	1
ENSPNYG00000021769	0	0	0
ENSPNYG00000021770	2	0	0
ENSPNYG00000021771	0	0	1
ENSPNYG00000021772	0	0	1
ENSPNYG00000021773	0	0	0
ENSPNYG00000021774	2	3	0
ENSPNYG00000021775	0	0	0
ENSPNYG00000021776	2	0	1
ENSPNYG00000021777	0	3	4
ENSPNYG00000021778	0	1	5
ENSPNYG00000021779	31	20	28
ENSPNYG00000021780	1	8	1
ENSPNYG00000021781	1	1	1
ENSPNYG00000021782	0	0	0
ENSPNYG00000021783	0	0	3
ENSPNYG00000021784	0	0	2
ENSPNYG00000021785	41	31	37
ENSPNYG00000021786	8	1	3
ENSPNYG00000021787	0	0	0
ENSPNYG00000021788	1	1	2
ENSPNYG00000021789	97	70	100
ENSPNYG00000021790	1	8	3
ENSPNYG00000021791	6	0	0
ENSPNYG00000021792	0	0	0
ENSPNYG00000021793	158	152	374
ENSPNYG00000021794	6	0	7
ENSPNYG00000021795	1	0	1
ENSPNYG00000021796	5	2	2
ENSPNYG00000021797	0	0	0
ENSPNYG00000021798	1	0	2
ENSPNYG00000021799	1	0	0
ENSPNYG00000021800	0	2	4
ENSPNYG00000021801	0	0	0
ENSPNYG00000021802	1	0	0
ENSPNYG00000021803	0	0	0
ENSPNYG00000021804	3	4	0
ENSPNYG00000021805	0	0	0
ENSPNYG00000021806	3	2	1
ENSPNYG00000021807	1	3	20
ENSPNYG00000021808	1598	1560	1632
ENSPNYG00000021809	2	0	2
ENSPNYG00000021810	7	148	147
ENSPNYG00000021811	1	0	4
ENSPNYG00000021812	2	0	1
ENSPNYG00000021813	0	4	0
ENSPNYG00000021814	1	2	1
ENSPNYG00000021815	2	12	1
ENSPNYG00000021816	1	0	2
ENSPNYG00000021817	7	1	1
ENSPNYG00000021818	0	2	4
ENSPNYG00000021819	1455	2008	1806
ENSPNYG00000021820	0	0	0
ENSPNYG00000021821	6	9	6
ENSPNYG00000021822	55	28	48
ENSPNYG00000021823	0	0	1
ENSPNYG00000021824	0	0	0
ENSPNYG00000021825	0	0	1
ENSPNYG00000021826	400	634	2406
ENSPNYG00000021827	2	0	0
ENSPNYG00000021828	18	17	25
ENSPNYG00000021829	370	189	247
ENSPNYG00000021830	8	7	21
ENSPNYG00000021831	4	2	0
ENSPNYG00000021832	1	5	3
ENSPNYG00000021833	28	6	14
ENSPNYG00000021834	5	1	1
ENSPNYG00000021835	2	0	2
ENSPNYG00000021836	0	0	0
ENSPNYG00000021837	10	4	5
ENSPNYG00000021838	1	1	0
ENSPNYG00000021839	168	106	114
ENSPNYG00000021840	0	0	0
ENSPNYG00000021841	9	7	9
ENSPNYG00000021842	45	40	29
ENSPNYG00000021843	1	5	4
ENSPNYG00000021844	4	1	2
ENSPNYG00000021845	0	0	0
ENSPNYG00000021846	10	12	25
ENSPNYG00000021847	0	0	1
ENSPNYG00000021848	0	0	0
ENSPNYG00000021849	0	0	0
ENSPNYG00000021850	19	11	3
ENSPNYG00000021851	0	0	0
ENSPNYG00000021852	0	0	2
ENSPNYG00000021853	2	6	0
ENSPNYG00000021854	2	0	2
ENSPNYG00000021855	2	1	1
ENSPNYG00000021856	0	0	3
ENSPNYG00000021857	0	0	2
ENSPNYG00000021858	2	4	4
ENSPNYG00000021859	1	0	0
ENSPNYG00000021860	0	6	3
ENSPNYG00000021861	2	0	2
ENSPNYG00000021862	0	0	0
ENSPNYG00000021863	0	0	0
ENSPNYG00000021864	0	0	1
ENSPNYG00000021865	195	145	166
ENSPNYG00000021866	0	0	0
ENSPNYG00000021867	4	2	14
ENSPNYG00000021868	625	663	796
ENSPNYG00000021869	0	0	0
ENSPNYG00000021870	0	0	0
ENSPNYG00000021871	0	3	3
ENSPNYG00000021872	59	88	63
ENSPNYG00000021873	0	1	0
ENSPNYG00000021874	7	3	5
ENSPNYG00000021875	1777	1450	1666
ENSPNYG00000021876	1	1	3
ENSPNYG00000021877	0	0	0
ENSPNYG00000021878	0	0	0
ENSPNYG00000021879	3	0	7
ENSPNYG00000021880	3	2	2
ENSPNYG00000021881	0	0	0
ENSPNYG00000021882	0	0	2
ENSPNYG00000021883	4	1	5
ENSPNYG00000021884	2	0	4
ENSPNYG00000021885	15	7	13
ENSPNYG00000021886	0	0	0
ENSPNYG00000021887	6	5	12
ENSPNYG00000021888	0	1	2
ENSPNYG00000021889	3	1	1
ENSPNYG00000021890	0	0	0
ENSPNYG00000021891	0	0	2
ENSPNYG00000021892	0	0	0
ENSPNYG00000021893	87	58	35
ENSPNYG00000021894	0	0	1
ENSPNYG00000021895	3839	3389	5819
ENSPNYG00000021896	1	6	19
ENSPNYG00000021897	17	24	17
ENSPNYG00000021898	0	1	0
ENSPNYG00000021899	0	0	0
ENSPNYG00000021900	10	13	15
ENSPNYG00000021901	7	2	9
ENSPNYG00000021902	393	412	452
ENSPNYG00000021903	0	1	0
ENSPNYG00000021904	4	1	6
ENSPNYG00000021905	5	0	1
ENSPNYG00000021906	4	0	0
ENSPNYG00000021907	0	2	0
ENSPNYG00000021908	0	1	3
ENSPNYG00000021909	0	2	0
ENSPNYG00000021910	213	488	486
ENSPNYG00000021911	38	21	22
ENSPNYG00000021912	1	0	0
ENSPNYG00000021913	15	26	36
ENSPNYG00000021914	5	8	1
ENSPNYG00000021915	4	2	1
ENSPNYG00000021916	0	0	0
ENSPNYG00000021917	0	0	0
ENSPNYG00000021918	0	1	0
ENSPNYG00000021919	5	6	7
ENSPNYG00000021920	1	0	2
ENSPNYG00000021921	0	0	0
ENSPNYG00000021922	2	0	1
ENSPNYG00000021923	0	0	0
ENSPNYG00000021924	133	118	362
ENSPNYG00000021925	1	0	0
ENSPNYG00000021926	0	2	4
ENSPNYG00000021927	19	2	0
ENSPNYG00000021928	2	0	0
ENSPNYG00000021929	0	0	0
ENSPNYG00000021930	1	0	0
ENSPNYG00000021931	6	5	10
ENSPNYG00000021932	0	0	0
ENSPNYG00000021933	14	9	17
ENSPNYG00000021934	0	0	1
ENSPNYG00000021935	1	0	0
ENSPNYG00000021936	0	0	0
ENSPNYG00000021937	0	0	0
ENSPNYG00000021938	1	1	1
ENSPNYG00000021939	0	0	0
ENSPNYG00000021940	0	1	4
ENSPNYG00000021941	8	2	2
ENSPNYG00000021942	4	2	4
ENSPNYG00000021943	2	0	1
ENSPNYG00000021944	15	5	9
ENSPNYG00000021945	0	0	0
ENSPNYG00000021946	0	0	0
ENSPNYG00000021947	0	1	0
ENSPNYG00000021948	0	0	0
ENSPNYG00000021949	0	1	0
ENSPNYG00000021950	0	0	0
ENSPNYG00000021951	6	0	2
ENSPNYG00000021952	0	0	0
ENSPNYG00000021953	0	0	0
ENSPNYG00000021954	1	0	1
ENSPNYG00000021955	0	0	0
ENSPNYG00000021956	1	0	2
ENSPNYG00000021957	0	0	0
ENSPNYG00000021958	12	10	6
ENSPNYG00000021959	0	10	0
ENSPNYG00000021960	0	0	1
ENSPNYG00000021961	1	2	3
ENSPNYG00000021962	4	2	0
ENSPNYG00000021963	7	8	1
ENSPNYG00000021964	0	0	0
ENSPNYG00000021965	5	3	5
ENSPNYG00000021966	5	2	6
ENSPNYG00000021967	0	0	0
ENSPNYG00000021968	1	0	6
ENSPNYG00000021969	0	0	0
ENSPNYG00000021970	2	0	1
ENSPNYG00000021971	8	3	11
ENSPNYG00000021972	0	2	4
ENSPNYG00000021973	0	0	1
ENSPNYG00000021974	0	0	0
ENSPNYG00000021975	0	0	0
ENSPNYG00000021976	0	1	0
ENSPNYG00000021977	0	1	2
ENSPNYG00000021978	0	0	0
ENSPNYG00000021979	0	0	0
ENSPNYG00000021980	3	1	4
ENSPNYG00000021981	0	0	2
ENSPNYG00000021982	0	0	1
ENSPNYG00000021983	1	2	1
ENSPNYG00000021984	6	2	6
ENSPNYG00000021985	1	3	2
ENSPNYG00000021986	4	1	2
ENSPNYG00000021987	0	0	0
ENSPNYG00000021988	0	1	3
ENSPNYG00000021989	8	6	2
ENSPNYG00000021990	4	5	20
ENSPNYG00000021991	0	0	0
ENSPNYG00000021992	0	3	0
ENSPNYG00000021993	0	0	0
ENSPNYG00000021994	0	1	1
ENSPNYG00000021995	0	0	0
ENSPNYG00000021996	0	0	0
ENSPNYG00000021997	0	0	0
ENSPNYG00000021998	1	2	2
ENSPNYG00000021999	6	5	2
ENSPNYG00000022000	3	3	11
ENSPNYG00000022001	0	0	5
ENSPNYG00000022002	4	5	0
ENSPNYG00000022003	0	0	0
ENSPNYG00000022004	0	2	1
ENSPNYG00000022005	102	74	114
ENSPNYG00000022006	1	4	3
ENSPNYG00000022007	2	0	0
ENSPNYG00000022008	0	0	0
ENSPNYG00000022009	1	5	8
ENSPNYG00000022010	2	2	1
ENSPNYG00000022011	0	0	0
ENSPNYG00000022012	0	0	1
ENSPNYG00000022013	5	0	1
ENSPNYG00000022014	0	0	0
ENSPNYG00000022015	3	1	1
ENSPNYG00000022016	142	188	258
ENSPNYG00000022017	0	0	3
ENSPNYG00000022018	4	3	9
ENSPNYG00000022019	4	5	6
ENSPNYG00000022020	4	0	0
ENSPNYG00000022021	0	0	0
ENSPNYG00000022022	0	0	3
ENSPNYG00000022023	0	0	0
ENSPNYG00000022024	1	7	3
ENSPNYG00000022025	111	56	95
ENSPNYG00000022026	1	0	3
ENSPNYG00000022027	1	1	0
ENSPNYG00000022028	216	240	311
ENSPNYG00000022029	0	1	1
ENSPNYG00000022030	0	0	0
ENSPNYG00000022031	0	0	0
ENSPNYG00000022032	0	0	4
ENSPNYG00000022033	3	4	3
ENSPNYG00000022034	1	1	0
ENSPNYG00000022035	0	0	0
ENSPNYG00000022036	0	6	1
ENSPNYG00000022037	5	3	0
ENSPNYG00000022038	8	8	5
ENSPNYG00000022039	0	0	0
ENSPNYG00000022040	0	0	1
ENSPNYG00000022041	0	0	0
ENSPNYG00000022042	6	4	6
ENSPNYG00000022043	4	0	1
ENSPNYG00000022044	1	1	2
ENSPNYG00000022045	1	0	0
ENSPNYG00000022046	0	0	0
ENSPNYG00000022047	7	8	3
ENSPNYG00000022048	376	222	315
ENSPNYG00000022049	0	0	8
ENSPNYG00000022050	0	1	2
ENSPNYG00000022051	3	1	4
ENSPNYG00000022052	0	0	0
ENSPNYG00000022053	66	87	97
ENSPNYG00000022054	7	5	2
ENSPNYG00000022055	6	2	10
ENSPNYG00000022056	0	0	0
ENSPNYG00000022057	4	0	7
ENSPNYG00000022058	0	1	4
ENSPNYG00000022059	0	3	4
ENSPNYG00000022060	2	0	0
ENSPNYG00000022061	8	10	2
ENSPNYG00000022062	0	0	0
ENSPNYG00000022063	1	0	0
ENSPNYG00000022064	1601	688	1148
ENSPNYG00000022065	0	0	0
ENSPNYG00000022066	10	13	12
ENSPNYG00000022067	0	0	0
ENSPNYG00000022068	8	11	2
ENSPNYG00000022069	0	0	0
ENSPNYG00000022070	16	15	28
ENSPNYG00000022071	0	0	1
ENSPNYG00000022072	1	0	1
ENSPNYG00000022073	0	0	0
ENSPNYG00000022074	0	0	0
ENSPNYG00000022075	2	1	1
ENSPNYG00000022076	3	0	1
ENSPNYG00000022077	0	0	0
ENSPNYG00000022078	1	0	0
ENSPNYG00000022079	0	0	0
ENSPNYG00000022080	0	0	0
ENSPNYG00000022081	10	8	11
ENSPNYG00000022082	0	0	0
ENSPNYG00000022083	0	0	0
ENSPNYG00000022084	6	0	9
ENSPNYG00000022085	0	0	0
ENSPNYG00000022086	0	0	0
ENSPNYG00000022087	10	2	2
ENSPNYG00000022088	3	7	5
ENSPNYG00000022089	0	0	0
ENSPNYG00000022090	5	6	16
ENSPNYG00000022091	0	0	0
ENSPNYG00000022092	5	2	8
ENSPNYG00000022093	4	0	1
ENSPNYG00000022094	8	9	4
ENSPNYG00000022095	0	0	0
ENSPNYG00000022096	7	3	4
ENSPNYG00000022097	0	0	0
ENSPNYG00000022098	6	3	9
ENSPNYG00000022099	1	1	0
ENSPNYG00000022100	4	0	1
ENSPNYG00000022101	3	0	0
ENSPNYG00000022102	0	0	0
ENSPNYG00000022103	0	2	0
ENSPNYG00000022104	5	0	0
ENSPNYG00000022105	5	2	2
ENSPNYG00000022106	1	3	2
ENSPNYG00000022107	53	37	49
ENSPNYG00000022108	0	0	0
ENSPNYG00000022109	1	2	0
ENSPNYG00000022110	57	214	230
ENSPNYG00000022111	0	4	4
ENSPNYG00000022112	4	0	0
ENSPNYG00000022113	29	7	9
ENSPNYG00000022114	1	4	5
ENSPNYG00000022115	0	0	0
ENSPNYG00000022116	0	0	0
ENSPNYG00000022117	31	16	38
ENSPNYG00000022118	1	2	2
ENSPNYG00000022119	1	0	0
ENSPNYG00000022120	1219	1521	1705
ENSPNYG00000022121	0	0	0
ENSPNYG00000022122	30	22	23
ENSPNYG00000022123	0	0	0
ENSPNYG00000022124	492	255	241
ENSPNYG00000022125	5	0	10
ENSPNYG00000022126	25	10	16
ENSPNYG00000022127	2	2	1
ENSPNYG00000022128	0	0	0
ENSPNYG00000022129	1	0	2
ENSPNYG00000022130	10	9	2
ENSPNYG00000022131	433	436	360
ENSPNYG00000022132	140	52	86
ENSPNYG00000022133	0	1	3
ENSPNYG00000022134	0	1	0
ENSPNYG00000022135	0	1	0
ENSPNYG00000022136	0	2	1
ENSPNYG00000022137	0	0	1
ENSPNYG00000022138	0	0	0
ENSPNYG00000022139	9	4	20
ENSPNYG00000022140	24	24	16
ENSPNYG00000022141	0	0	1
ENSPNYG00000022142	56	34	48
ENSPNYG00000022143	3	8	2
ENSPNYG00000022144	0	0	1
ENSPNYG00000022145	0	0	0
ENSPNYG00000022146	2	2	1
ENSPNYG00000022147	1	1	3
ENSPNYG00000022148	11	9	28
ENSPNYG00000022149	2	1	0
ENSPNYG00000022150	0	2	1
ENSPNYG00000022151	679	563	513
ENSPNYG00000022152	0	2	0
ENSPNYG00000022153	0	0	0
ENSPNYG00000022154	1	0	0
ENSPNYG00000022155	6	1	4
ENSPNYG00000022156	0	1	3
ENSPNYG00000022157	172	110	428
ENSPNYG00000022158	0	1	0
ENSPNYG00000022159	7	4	11
ENSPNYG00000022160	0	0	0
ENSPNYG00000022161	14	13	24
ENSPNYG00000022162	1543	1483	1364
ENSPNYG00000022163	0	4	2
ENSPNYG00000022164	6	0	3
ENSPNYG00000022165	1	0	0
ENSPNYG00000022166	0	12	20
ENSPNYG00000022167	0	1	0
ENSPNYG00000022168	1	2	7
ENSPNYG00000022169	0	0	0
ENSPNYG00000022170	2	0	0
ENSPNYG00000022171	3	0	2
ENSPNYG00000022172	11	4	11
ENSPNYG00000022173	1	8	0
ENSPNYG00000022174	10	7	15
ENSPNYG00000022175	0	0	0
ENSPNYG00000022176	9	1	4
ENSPNYG00000022177	1	0	1
ENSPNYG00000022178	4	1	5
ENSPNYG00000022179	13	12	28
ENSPNYG00000022180	0	0	0
ENSPNYG00000022181	0	0	0
ENSPNYG00000022182	5	3	10
ENSPNYG00000022183	4	5	0
ENSPNYG00000022184	0	0	0
ENSPNYG00000022185	0	0	0
ENSPNYG00000022186	0	0	0
ENSPNYG00000022187	0	0	0
ENSPNYG00000022188	2	2	6
ENSPNYG00000022189	0	0	0
ENSPNYG00000022190	1	0	3
ENSPNYG00000022191	0	0	0
ENSPNYG00000022192	2	0	0
