Gene	Nb_4_Eye	Nb_5_Eye
ENSNBRG00000003363	0	0
ENSNBRG00000003364	0	0
ENSNBRG00000003365	0	0
ENSNBRG00000003366	0	0
ENSNBRG00000003367	0	0
ENSNBRG00000003368	0	0
ENSNBRG00000003369	0	0
ENSNBRG00000003370	29	71
ENSNBRG00000003371	0	0
ENSNBRG00000003372	0	0
ENSNBRG00000003373	0	0
ENSNBRG00000003374	0	0
ENSNBRG00000003375	0	0
ENSNBRG00000003376	0	0
ENSNBRG00000003377	0	0
ENSNBRG00000003378	0	0
ENSNBRG00000003379	0	0
ENSNBRG00000003380	0	0
ENSNBRG00000003381	0	0
ENSNBRG00000003382	0	0
ENSNBRG00000003383	0	0
ENSNBRG00000003384	0	0
ENSNBRG00000003385	0	0
ENSNBRG00000003386	0	0
ENSNBRG00000003387	0	0
ENSNBRG00000003388	0	0
ENSNBRG00000003389	263	288
ENSNBRG00000003390	0	0
ENSNBRG00000003391	0	0
ENSNBRG00000003392	0	0
ENSNBRG00000003393	0	0
ENSNBRG00000003394	0	0
ENSNBRG00000003395	0	0
ENSNBRG00000003396	0	0
ENSNBRG00000003397	0	0
ENSNBRG00000003398	0	0
ENSNBRG00000003399	0	0
ENSNBRG00000003400	0	0
ENSNBRG00000003401	0	0
ENSNBRG00000003402	0	0
ENSNBRG00000003403	0	0
ENSNBRG00000003404	0	0
ENSNBRG00000003405	0	0
ENSNBRG00000003406	0	0
ENSNBRG00000003407	0	0
ENSNBRG00000003408	0	0
ENSNBRG00000003409	0	0
ENSNBRG00000003410	0	0
ENSNBRG00000003411	0	0
ENSNBRG00000003412	0	0
ENSNBRG00000003413	0	0
ENSNBRG00000003414	0	0
ENSNBRG00000003415	96	125
ENSNBRG00000003416	0	0
ENSNBRG00000003417	418	426
ENSNBRG00000003418	0	0
ENSNBRG00000003419	0	0
ENSNBRG00000003420	0	0
ENSNBRG00000003421	0	0
ENSNBRG00000003422	0	0
ENSNBRG00000003423	0	0
ENSNBRG00000003424	0	0
ENSNBRG00000003425	0	0
ENSNBRG00000003426	0	0
ENSNBRG00000003427	0	0
ENSNBRG00000003428	0	0
ENSNBRG00000003429	0	0
ENSNBRG00000003430	0	0
ENSNBRG00000003431	0	0
ENSNBRG00000003432	0	0
ENSNBRG00000003433	0	0
ENSNBRG00000003434	0	0
ENSNBRG00000003435	0	0
ENSNBRG00000003436	0	0
ENSNBRG00000003437	0	0
ENSNBRG00000003438	0	0
ENSNBRG00000003439	0	0
ENSNBRG00000003440	0	0
ENSNBRG00000003441	0	0
ENSNBRG00000003442	0	0
ENSNBRG00000003443	0	0
ENSNBRG00000003444	0	0
ENSNBRG00000003445	0	0
ENSNBRG00000003446	40	56
ENSNBRG00000003447	0	0
ENSNBRG00000003448	39	82
ENSNBRG00000003449	0	0
ENSNBRG00000003450	0	0
ENSNBRG00000003451	0	0
ENSNBRG00000003452	0	0
ENSNBRG00000003453	0	0
ENSNBRG00000003454	0	0
ENSNBRG00000003455	0	0
ENSNBRG00000003456	0	0
ENSNBRG00000003457	0	0
ENSNBRG00000003458	0	0
ENSNBRG00000003459	0	0
ENSNBRG00000003460	0	0
ENSNBRG00000003461	0	0
ENSNBRG00000003462	0	0
ENSNBRG00000003463	1	8
ENSNBRG00000003464	0	0
ENSNBRG00000003465	0	0
ENSNBRG00000003466	0	0
ENSNBRG00000003467	0	0
ENSNBRG00000003468	1	14
ENSNBRG00000003469	0	0
ENSNBRG00000003470	0	0
ENSNBRG00000003471	0	0
ENSNBRG00000003472	0	0
ENSNBRG00000003473	0	0
ENSNBRG00000003474	0	0
ENSNBRG00000003475	0	0
ENSNBRG00000003476	0	0
ENSNBRG00000003477	32	53
ENSNBRG00000003478	0	0
ENSNBRG00000003479	0	0
ENSNBRG00000003480	0	0
ENSNBRG00000003481	0	0
ENSNBRG00000003482	0	0
ENSNBRG00000003483	0	0
ENSNBRG00000003484	0	0
ENSNBRG00000003485	0	0
ENSNBRG00000003486	0	0
ENSNBRG00000003487	0	0
ENSNBRG00000003488	0	0
ENSNBRG00000003489	0	0
ENSNBRG00000003490	0	0
ENSNBRG00000003491	0	0
ENSNBRG00000003492	0	0
ENSNBRG00000003493	0	0
ENSNBRG00000003494	0	0
ENSNBRG00000003495	0	0
ENSNBRG00000003496	0	0
ENSNBRG00000003497	0	0
ENSNBRG00000003498	0	0
ENSNBRG00000003499	0	0
ENSNBRG00000003500	0	0
ENSNBRG00000003501	0	0
ENSNBRG00000003502	0	0
ENSNBRG00000003503	0	0
ENSNBRG00000003504	0	0
ENSNBRG00000003505	0	0
ENSNBRG00000003506	0	0
ENSNBRG00000003507	1	25
ENSNBRG00000003508	1	18
ENSNBRG00000003509	0	0
ENSNBRG00000003510	0	0
ENSNBRG00000003511	0	0
ENSNBRG00000003512	0	0
ENSNBRG00000003513	0	0
ENSNBRG00000003514	0	0
ENSNBRG00000003515	0	0
ENSNBRG00000003516	63	97
ENSNBRG00000003517	0	0
ENSNBRG00000003518	0	0
ENSNBRG00000003519	0	0
ENSNBRG00000003520	0	0
ENSNBRG00000003521	0	0
ENSNBRG00000003522	0	0
ENSNBRG00000003523	0	0
ENSNBRG00000003524	0	0
ENSNBRG00000003525	0	0
ENSNBRG00000003526	0	0
ENSNBRG00000003527	0	0
ENSNBRG00000003528	0	0
ENSNBRG00000003529	1	35
ENSNBRG00000003530	0	0
ENSNBRG00000003531	0	0
ENSNBRG00000003532	0	0
ENSNBRG00000003533	0	0
ENSNBRG00000003534	0	0
ENSNBRG00000003535	0	0
ENSNBRG00000003536	0	0
ENSNBRG00000003537	0	0
ENSNBRG00000003538	0	0
ENSNBRG00000003539	0	0
ENSNBRG00000003540	0	0
ENSNBRG00000003541	0	0
ENSNBRG00000003542	0	0
ENSNBRG00000003543	0	0
ENSNBRG00000003544	0	0
ENSNBRG00000003545	0	0
ENSNBRG00000003546	0	0
ENSNBRG00000003547	0	0
ENSNBRG00000003548	0	0
ENSNBRG00000003549	0	0
ENSNBRG00000003550	0	0
ENSNBRG00000003551	0	0
ENSNBRG00000003552	0	0
ENSNBRG00000003553	0	0
ENSNBRG00000003554	52	90
ENSNBRG00000003555	0	0
ENSNBRG00000003556	0	0
ENSNBRG00000003557	0	0
ENSNBRG00000003558	0	0
ENSNBRG00000003559	0	0
ENSNBRG00000003560	0	0
ENSNBRG00000003561	0	0
ENSNBRG00000003562	0	0
ENSNBRG00000003563	0	0
ENSNBRG00000003564	0	0
ENSNBRG00000003565	0	0
ENSNBRG00000003566	0	0
ENSNBRG00000003567	0	0
ENSNBRG00000003568	0	0
ENSNBRG00000003569	0	0
ENSNBRG00000003570	0	0
ENSNBRG00000003571	0	0
ENSNBRG00000003572	0	0
ENSNBRG00000003573	0	0
ENSNBRG00000003574	0	0
ENSNBRG00000003575	0	0
ENSNBRG00000003576	0	0
ENSNBRG00000003577	0	0
ENSNBRG00000003578	0	0
ENSNBRG00000003579	0	0
ENSNBRG00000003580	0	0
ENSNBRG00000003581	0	0
ENSNBRG00000003582	0	0
ENSNBRG00000003583	0	0
ENSNBRG00000003584	0	0
ENSNBRG00000003585	0	0
ENSNBRG00000003586	0	0
ENSNBRG00000003587	33	41
ENSNBRG00000003588	0	0
ENSNBRG00000003589	0	0
ENSNBRG00000003590	0	0
ENSNBRG00000003591	0	0
ENSNBRG00000003592	0	0
ENSNBRG00000003593	0	0
ENSNBRG00000003594	0	0
ENSNBRG00000003595	0	0
ENSNBRG00000003596	0	0
ENSNBRG00000003597	0	0
ENSNBRG00000003598	0	0
ENSNBRG00000003599	0	0
ENSNBRG00000003600	0	0
ENSNBRG00000003601	0	0
ENSNBRG00000003602	0	0
ENSNBRG00000003603	0	0
ENSNBRG00000003604	0	0
ENSNBRG00000003605	0	0
ENSNBRG00000003606	0	0
ENSNBRG00000003607	0	0
ENSNBRG00000003608	0	0
ENSNBRG00000003609	0	0
ENSNBRG00000003610	0	0
ENSNBRG00000003611	0	0
ENSNBRG00000003612	26	43
ENSNBRG00000003613	0	0
ENSNBRG00000003614	0	0
ENSNBRG00000003615	0	0
ENSNBRG00000003616	0	0
ENSNBRG00000003617	0	0
ENSNBRG00000003618	8	9
ENSNBRG00000003619	0	0
ENSNBRG00000003620	0	0
ENSNBRG00000003621	0	0
ENSNBRG00000003622	0	0
ENSNBRG00000003623	0	0
ENSNBRG00000003624	0	0
ENSNBRG00000003625	0	0
ENSNBRG00000003626	0	0
ENSNBRG00000003627	0	0
ENSNBRG00000003628	0	0
ENSNBRG00000003629	0	0
ENSNBRG00000003630	0	0
ENSNBRG00000003631	0	0
ENSNBRG00000003632	0	0
ENSNBRG00000003633	0	0
ENSNBRG00000003634	0	0
ENSNBRG00000003635	0	0
ENSNBRG00000003636	0	0
ENSNBRG00000003637	0	0
ENSNBRG00000003638	0	0
ENSNBRG00000003639	0	0
ENSNBRG00000003640	0	0
ENSNBRG00000003641	0	0
ENSNBRG00000003642	0	0
ENSNBRG00000003643	0	0
ENSNBRG00000003644	0	0
ENSNBRG00000003645	876	900
ENSNBRG00000003646	0	0
ENSNBRG00000003647	0	0
ENSNBRG00000003648	0	0
ENSNBRG00000003649	0	0
ENSNBRG00000003650	0	0
ENSNBRG00000003651	0	0
ENSNBRG00000003652	0	0
ENSNBRG00000003653	0	0
ENSNBRG00000003654	0	0
ENSNBRG00000003655	0	0
ENSNBRG00000003656	0	0
ENSNBRG00000003657	0	0
ENSNBRG00000003658	0	0
ENSNBRG00000003659	0	0
ENSNBRG00000003660	0	0
ENSNBRG00000003661	0	0
ENSNBRG00000003662	0	0
ENSNBRG00000003663	0	0
ENSNBRG00000003664	0	0
ENSNBRG00000003665	0	0
ENSNBRG00000003666	0	0
ENSNBRG00000003667	0	0
ENSNBRG00000003668	0	0
ENSNBRG00000003669	0	0
ENSNBRG00000003670	0	0
ENSNBRG00000003671	0	0
ENSNBRG00000003672	0	0
ENSNBRG00000003673	0	0
ENSNBRG00000003674	0	0
ENSNBRG00000003675	0	0
ENSNBRG00000003676	0	0
ENSNBRG00000003677	0	0
ENSNBRG00000003678	0	0
ENSNBRG00000003679	0	0
ENSNBRG00000003680	0	0
ENSNBRG00000003681	0	0
ENSNBRG00000003682	0	0
ENSNBRG00000003683	0	0
ENSNBRG00000003684	0	0
ENSNBRG00000003685	0	0
ENSNBRG00000003686	0	0
ENSNBRG00000003687	0	0
ENSNBRG00000003688	0	0
ENSNBRG00000003689	0	0
ENSNBRG00000003690	0	0
ENSNBRG00000003691	0	0
ENSNBRG00000003692	32	36
ENSNBRG00000003693	0	0
ENSNBRG00000003694	0	0
ENSNBRG00000003695	0	0
ENSNBRG00000003696	0	0
ENSNBRG00000003697	0	0
ENSNBRG00000003698	31	58
ENSNBRG00000003699	14	25
ENSNBRG00000003700	702	718
ENSNBRG00000003701	0	0
ENSNBRG00000003702	0	0
ENSNBRG00000003703	0	0
ENSNBRG00000003704	22	43
ENSNBRG00000003705	0	0
ENSNBRG00000003706	0	0
ENSNBRG00000003707	0	0
ENSNBRG00000003708	0	0
ENSNBRG00000003709	0	0
ENSNBRG00000003710	40	71
ENSNBRG00000003711	0	0
ENSNBRG00000003712	5	10
ENSNBRG00000003713	0	0
ENSNBRG00000003714	0	0
ENSNBRG00000003715	0	0
ENSNBRG00000003716	0	0
ENSNBRG00000003717	0	0
ENSNBRG00000003718	0	0
ENSNBRG00000003719	0	0
ENSNBRG00000003720	0	0
ENSNBRG00000003721	0	0
ENSNBRG00000003722	0	0
ENSNBRG00000003723	0	0
ENSNBRG00000003724	0	0
ENSNBRG00000003725	0	0
ENSNBRG00000003726	0	0
ENSNBRG00000003727	0	0
ENSNBRG00000003728	0	0
ENSNBRG00000003729	0	0
ENSNBRG00000003730	0	0
ENSNBRG00000003731	0	0
ENSNBRG00000003732	0	0
ENSNBRG00000003733	0	0
ENSNBRG00000003734	0	0
ENSNBRG00000003735	0	0
ENSNBRG00000003736	0	0
ENSNBRG00000003737	0	0
ENSNBRG00000003738	0	0
ENSNBRG00000003739	0	0
ENSNBRG00000003740	0	0
ENSNBRG00000003741	0	0
ENSNBRG00000003742	0	0
ENSNBRG00000003743	302	324
ENSNBRG00000003744	0	0
ENSNBRG00000003745	0	0
ENSNBRG00000003746	0	0
ENSNBRG00000003747	41	84
ENSNBRG00000003748	0	0
ENSNBRG00000003749	0	0
ENSNBRG00000003750	0	0
ENSNBRG00000003751	0	0
ENSNBRG00000003752	0	0
ENSNBRG00000003753	0	0
ENSNBRG00000003754	0	0
ENSNBRG00000003755	0	0
ENSNBRG00000003756	0	0
ENSNBRG00000003757	0	0
ENSNBRG00000003758	0	0
ENSNBRG00000003759	0	0
ENSNBRG00000003760	0	0
ENSNBRG00000003761	0	0
ENSNBRG00000003762	0	0
ENSNBRG00000003763	0	0
ENSNBRG00000003764	0	0
ENSNBRG00000003765	0	0
ENSNBRG00000003766	0	0
ENSNBRG00000003767	0	0
ENSNBRG00000003768	0	0
ENSNBRG00000003769	0	0
ENSNBRG00000003770	0	0
ENSNBRG00000003771	0	0
ENSNBRG00000003772	0	0
ENSNBRG00000003773	0	0
ENSNBRG00000003774	0	0
ENSNBRG00000003775	0	0
ENSNBRG00000003776	0	0
ENSNBRG00000003777	0	0
ENSNBRG00000003778	0	0
ENSNBRG00000003779	0	0
ENSNBRG00000003780	0	0
ENSNBRG00000003781	0	0
ENSNBRG00000003782	0	0
ENSNBRG00000003783	0	0
ENSNBRG00000003784	0	0
ENSNBRG00000003785	0	0
ENSNBRG00000003786	0	0
ENSNBRG00000003787	0	0
ENSNBRG00000003788	0	0
ENSNBRG00000003789	0	0
ENSNBRG00000003790	0	0
ENSNBRG00000003791	0	0
ENSNBRG00000003792	0	0
ENSNBRG00000003793	0	0
ENSNBRG00000003794	0	0
ENSNBRG00000003795	31	43
ENSNBRG00000003796	0	0
ENSNBRG00000003797	0	0
ENSNBRG00000003798	0	0
ENSNBRG00000003799	45	80
ENSNBRG00000003800	0	0
ENSNBRG00000003801	0	0
ENSNBRG00000003802	0	0
ENSNBRG00000003803	0	0
ENSNBRG00000003804	0	0
ENSNBRG00000003805	18	29
ENSNBRG00000003806	0	0
ENSNBRG00000003807	0	0
ENSNBRG00000003808	1	7
ENSNBRG00000003809	0	0
ENSNBRG00000003810	0	0
ENSNBRG00000003811	35	70
ENSNBRG00000003812	0	0
ENSNBRG00000003813	0	0
ENSNBRG00000003814	0	0
ENSNBRG00000003815	0	0
ENSNBRG00000003816	0	0
ENSNBRG00000003817	0	0
ENSNBRG00000003818	0	0
ENSNBRG00000003819	0	0
ENSNBRG00000003820	0	0
ENSNBRG00000003821	0	0
ENSNBRG00000003822	0	0
ENSNBRG00000003823	0	0
ENSNBRG00000003824	34	36
ENSNBRG00000003825	0	0
ENSNBRG00000003826	0	0
ENSNBRG00000003827	0	0
ENSNBRG00000003828	0	0
ENSNBRG00000003829	0	0
ENSNBRG00000003830	0	0
ENSNBRG00000003831	0	0
ENSNBRG00000003832	0	0
ENSNBRG00000003833	0	0
ENSNBRG00000003834	0	0
ENSNBRG00000003835	0	0
ENSNBRG00000003836	0	0
ENSNBRG00000003837	0	0
ENSNBRG00000003838	0	0
ENSNBRG00000003839	0	0
ENSNBRG00000003840	0	0
ENSNBRG00000003841	0	0
ENSNBRG00000003842	0	0
ENSNBRG00000003843	0	0
ENSNBRG00000003844	0	0
ENSNBRG00000003845	0	0
ENSNBRG00000003846	0	0
ENSNBRG00000003847	0	0
ENSNBRG00000003848	0	0
ENSNBRG00000003849	0	0
ENSNBRG00000003850	0	0
ENSNBRG00000003851	0	0
ENSNBRG00000003852	0	0
ENSNBRG00000003853	0	0
ENSNBRG00000003854	0	0
ENSNBRG00000003855	0	0
ENSNBRG00000003856	0	0
ENSNBRG00000003857	0	0
ENSNBRG00000003858	0	0
ENSNBRG00000003859	0	0
ENSNBRG00000003860	0	0
ENSNBRG00000003861	0	0
ENSNBRG00000003862	0	0
ENSNBRG00000003863	0	0
ENSNBRG00000003864	0	0
ENSNBRG00000003865	0	0
ENSNBRG00000003866	0	0
ENSNBRG00000003867	19	27
ENSNBRG00000003868	0	0
ENSNBRG00000003869	0	0
ENSNBRG00000003870	0	0
ENSNBRG00000003871	0	0
ENSNBRG00000003872	341	365
ENSNBRG00000003873	0	0
ENSNBRG00000003874	0	0
ENSNBRG00000003875	0	0
ENSNBRG00000003876	0	0
ENSNBRG00000003877	0	0
ENSNBRG00000003878	0	0
ENSNBRG00000003879	0	0
ENSNBRG00000003880	0	0
ENSNBRG00000003881	0	0
ENSNBRG00000003882	0	0
ENSNBRG00000003883	1	2
ENSNBRG00000003884	0	0
ENSNBRG00000003885	0	0
ENSNBRG00000003886	0	0
ENSNBRG00000003887	0	0
ENSNBRG00000003888	0	0
ENSNBRG00000003889	0	0
ENSNBRG00000003890	0	0
ENSNBRG00000003891	0	0
ENSNBRG00000003892	0	0
ENSNBRG00000003893	0	0
ENSNBRG00000003894	0	0
ENSNBRG00000003895	0	0
ENSNBRG00000003896	0	0
ENSNBRG00000003897	0	0
ENSNBRG00000003898	0	0
ENSNBRG00000003899	0	0
ENSNBRG00000003900	0	0
ENSNBRG00000003901	0	0
ENSNBRG00000003902	0	0
ENSNBRG00000003903	0	0
ENSNBRG00000003904	0	0
ENSNBRG00000003905	0	0
ENSNBRG00000003906	0	0
ENSNBRG00000003907	0	0
ENSNBRG00000003908	0	0
ENSNBRG00000003909	0	0
ENSNBRG00000003910	0	0
ENSNBRG00000003911	0	0
ENSNBRG00000003912	0	0
ENSNBRG00000003913	89	111
ENSNBRG00000003914	0	0
ENSNBRG00000003915	0	0
ENSNBRG00000003916	0	0
ENSNBRG00000003917	0	0
ENSNBRG00000003918	0	0
ENSNBRG00000003919	26	37
ENSNBRG00000003920	0	0
ENSNBRG00000003921	0	0
ENSNBRG00000003922	0	0
ENSNBRG00000003923	0	0
ENSNBRG00000003924	0	0
ENSNBRG00000003925	0	0
ENSNBRG00000003926	0	0
ENSNBRG00000003927	0	0
ENSNBRG00000003928	16	21
ENSNBRG00000003929	0	0
ENSNBRG00000003930	0	0
ENSNBRG00000003931	38	41
ENSNBRG00000003932	0	0
ENSNBRG00000003933	0	0
ENSNBRG00000003934	0	0
ENSNBRG00000003935	75	93
ENSNBRG00000003936	0	0
ENSNBRG00000003937	0	0
ENSNBRG00000003938	0	0
ENSNBRG00000003939	0	0
ENSNBRG00000003940	0	0
ENSNBRG00000003941	0	0
ENSNBRG00000003942	0	0
ENSNBRG00000003943	0	0
ENSNBRG00000003944	0	0
ENSNBRG00000003945	0	0
ENSNBRG00000003946	0	0
ENSNBRG00000003947	0	0
ENSNBRG00000003948	0	0
ENSNBRG00000003949	0	0
ENSNBRG00000003950	0	0
ENSNBRG00000003951	34	60
ENSNBRG00000003952	0	0
ENSNBRG00000003953	15	57
ENSNBRG00000003954	0	0
ENSNBRG00000003955	0	0
ENSNBRG00000003956	0	0
ENSNBRG00000003957	0	0
ENSNBRG00000003958	0	0
ENSNBRG00000003959	0	0
ENSNBRG00000003960	0	0
ENSNBRG00000003961	0	0
ENSNBRG00000003962	0	0
ENSNBRG00000003963	67	86
ENSNBRG00000003964	0	0
ENSNBRG00000003965	0	0
ENSNBRG00000003966	0	0
ENSNBRG00000003967	0	0
ENSNBRG00000003968	0	0
ENSNBRG00000003969	0	0
ENSNBRG00000003970	0	0
ENSNBRG00000003971	156	170
ENSNBRG00000003972	0	0
ENSNBRG00000003973	0	0
ENSNBRG00000003974	0	0
ENSNBRG00000003975	0	0
ENSNBRG00000003976	1	27
ENSNBRG00000003977	0	0
ENSNBRG00000003978	0	0
ENSNBRG00000003979	0	0
ENSNBRG00000003980	0	0
ENSNBRG00000003981	0	0
ENSNBRG00000003982	0	0
ENSNBRG00000003983	0	0
ENSNBRG00000003984	0	0
ENSNBRG00000003985	0	0
ENSNBRG00000003986	0	0
ENSNBRG00000003987	0	0
ENSNBRG00000003988	0	0
ENSNBRG00000003989	0	0
ENSNBRG00000003990	0	0
ENSNBRG00000003991	0	0
ENSNBRG00000003992	0	0
ENSNBRG00000003993	33	69
ENSNBRG00000003994	0	0
ENSNBRG00000003995	0	0
ENSNBRG00000003996	0	0
ENSNBRG00000003997	0	0
ENSNBRG00000003998	54	87
ENSNBRG00000003999	0	0
ENSNBRG00000004000	0	0
ENSNBRG00000004001	0	0
ENSNBRG00000004002	0	0
ENSNBRG00000004003	0	0
ENSNBRG00000004004	0	0
ENSNBRG00000004005	0	0
ENSNBRG00000004006	0	0
ENSNBRG00000004007	0	0
ENSNBRG00000004008	0	0
ENSNBRG00000004009	0	0
ENSNBRG00000004010	0	0
ENSNBRG00000004011	0	0
ENSNBRG00000004012	0	0
ENSNBRG00000004013	0	0
ENSNBRG00000004014	0	0
ENSNBRG00000004015	0	0
ENSNBRG00000004016	0	0
ENSNBRG00000004017	0	0
ENSNBRG00000004018	0	0
ENSNBRG00000004019	0	0
ENSNBRG00000004020	0	0
ENSNBRG00000004021	3	13
ENSNBRG00000004022	0	0
ENSNBRG00000004023	0	0
ENSNBRG00000004024	23	47
ENSNBRG00000004025	0	0
ENSNBRG00000004026	0	0
ENSNBRG00000004027	0	0
ENSNBRG00000004028	36	78
ENSNBRG00000004029	0	0
ENSNBRG00000004030	313	321
ENSNBRG00000004031	0	0
ENSNBRG00000004032	0	0
ENSNBRG00000004033	0	0
ENSNBRG00000004034	10	13
ENSNBRG00000004035	0	0
ENSNBRG00000004036	0	0
ENSNBRG00000004037	0	0
ENSNBRG00000004038	0	0
ENSNBRG00000004039	75	95
ENSNBRG00000004040	0	0
ENSNBRG00000004041	7943	7969
ENSNBRG00000004042	0	0
ENSNBRG00000004043	0	0
ENSNBRG00000004044	0	0
ENSNBRG00000004045	0	0
ENSNBRG00000004046	0	0
ENSNBRG00000004047	0	0
ENSNBRG00000004048	0	0
ENSNBRG00000004049	0	0
ENSNBRG00000004050	0	0
ENSNBRG00000004051	0	0
ENSNBRG00000004052	0	0
ENSNBRG00000004053	0	0
ENSNBRG00000004054	0	0
ENSNBRG00000004055	0	0
ENSNBRG00000004056	0	0
ENSNBRG00000004057	0	0
ENSNBRG00000004058	0	0
ENSNBRG00000004059	0	0
ENSNBRG00000004060	0	0
ENSNBRG00000004061	0	0
ENSNBRG00000004062	13	54
ENSNBRG00000004063	0	0
ENSNBRG00000004064	0	0
ENSNBRG00000004065	0	0
ENSNBRG00000004066	0	0
ENSNBRG00000004067	0	0
ENSNBRG00000004068	0	0
ENSNBRG00000004069	0	0
ENSNBRG00000004070	38	41
ENSNBRG00000004071	0	0
ENSNBRG00000004072	1	12
ENSNBRG00000004073	0	0
ENSNBRG00000004074	0	0
ENSNBRG00000004075	0	0
ENSNBRG00000004076	0	0
ENSNBRG00000004077	24	60
ENSNBRG00000004078	0	0
ENSNBRG00000004079	0	0
ENSNBRG00000004080	0	0
ENSNBRG00000004081	0	0
ENSNBRG00000004082	41	44
ENSNBRG00000004083	0	0
ENSNBRG00000004084	0	0
ENSNBRG00000004085	0	0
ENSNBRG00000004086	0	0
ENSNBRG00000004087	0	0
ENSNBRG00000004088	0	0
ENSNBRG00000004089	0	0
ENSNBRG00000004090	0	0
ENSNBRG00000004091	0	0
ENSNBRG00000004092	0	0
ENSNBRG00000004093	0	0
ENSNBRG00000004094	0	0
ENSNBRG00000004095	0	0
ENSNBRG00000004096	0	0
ENSNBRG00000004097	0	0
ENSNBRG00000004098	0	0
ENSNBRG00000004099	0	0
ENSNBRG00000004100	0	0
ENSNBRG00000004101	20	54
ENSNBRG00000004102	0	0
ENSNBRG00000004103	32	39
ENSNBRG00000004104	0	0
ENSNBRG00000004105	0	0
ENSNBRG00000004106	0	0
ENSNBRG00000004107	0	0
ENSNBRG00000004108	0	0
ENSNBRG00000004109	0	0
ENSNBRG00000004110	0	0
ENSNBRG00000004111	0	0
ENSNBRG00000004112	0	0
ENSNBRG00000004113	0	0
ENSNBRG00000004114	0	0
ENSNBRG00000004115	0	0
ENSNBRG00000004116	0	0
ENSNBRG00000004117	0	0
ENSNBRG00000004118	0	0
ENSNBRG00000004119	0	0
ENSNBRG00000004120	0	0
ENSNBRG00000004121	0	0
ENSNBRG00000004122	0	0
ENSNBRG00000004123	30	59
ENSNBRG00000004124	0	0
ENSNBRG00000004125	0	0
ENSNBRG00000004126	0	0
ENSNBRG00000004127	38	68
ENSNBRG00000004128	0	0
ENSNBRG00000004129	0	0
ENSNBRG00000004130	0	0
ENSNBRG00000004131	0	0
ENSNBRG00000004132	31	58
ENSNBRG00000004133	0	0
ENSNBRG00000004134	22	35
ENSNBRG00000004135	0	0
ENSNBRG00000004136	0	0
ENSNBRG00000004137	0	0
ENSNBRG00000004138	0	0
ENSNBRG00000004139	0	0
ENSNBRG00000004140	201	230
ENSNBRG00000004141	0	0
ENSNBRG00000004142	0	0
ENSNBRG00000004143	0	0
ENSNBRG00000004144	0	0
ENSNBRG00000004145	0	0
ENSNBRG00000004146	0	0
ENSNBRG00000004147	0	0
ENSNBRG00000004148	0	0
ENSNBRG00000004149	12	45
ENSNBRG00000004150	0	0
ENSNBRG00000004151	0	0
ENSNBRG00000004152	0	0
ENSNBRG00000004153	0	0
ENSNBRG00000004154	0	0
ENSNBRG00000004155	0	0
ENSNBRG00000004156	0	0
ENSNBRG00000004157	0	0
ENSNBRG00000004158	0	0
ENSNBRG00000004159	0	0
ENSNBRG00000004160	0	0
ENSNBRG00000004161	0	0
ENSNBRG00000004162	0	0
ENSNBRG00000004163	0	0
ENSNBRG00000004164	0	0
ENSNBRG00000004165	0	0
ENSNBRG00000004166	24	66
ENSNBRG00000004167	0	0
ENSNBRG00000004168	0	0
ENSNBRG00000004169	0	0
ENSNBRG00000004170	0	0
ENSNBRG00000004171	0	0
ENSNBRG00000004172	549	556
ENSNBRG00000004173	0	0
ENSNBRG00000004174	0	0
ENSNBRG00000004175	0	0
ENSNBRG00000004176	0	0
ENSNBRG00000004177	0	0
ENSNBRG00000004178	79	112
ENSNBRG00000004179	0	0
ENSNBRG00000004180	0	0
ENSNBRG00000004181	0	0
ENSNBRG00000004182	0	0
ENSNBRG00000004183	0	0
ENSNBRG00000004184	18	51
ENSNBRG00000004185	0	0
ENSNBRG00000004186	0	0
ENSNBRG00000004187	0	0
ENSNBRG00000004188	0	0
ENSNBRG00000004189	0	0
ENSNBRG00000004190	0	0
ENSNBRG00000004191	0	0
ENSNBRG00000004192	0	0
ENSNBRG00000004193	0	0
ENSNBRG00000004194	0	0
ENSNBRG00000004195	0	0
ENSNBRG00000004196	0	0
ENSNBRG00000004197	0	0
ENSNBRG00000004198	0	0
ENSNBRG00000004199	0	0
ENSNBRG00000004200	0	0
ENSNBRG00000004201	0	0
ENSNBRG00000004202	0	0
ENSNBRG00000004203	0	0
ENSNBRG00000004204	0	0
ENSNBRG00000004205	0	0
ENSNBRG00000004206	0	0
ENSNBRG00000004207	0	0
ENSNBRG00000004208	0	0
ENSNBRG00000004209	0	0
ENSNBRG00000004210	0	0
ENSNBRG00000004211	0	0
ENSNBRG00000004212	0	0
ENSNBRG00000004213	0	0
ENSNBRG00000004214	32	74
ENSNBRG00000004215	0	0
ENSNBRG00000004216	0	0
ENSNBRG00000004217	0	0
ENSNBRG00000004218	0	0
ENSNBRG00000004219	0	0
ENSNBRG00000004220	0	0
ENSNBRG00000004221	0	0
ENSNBRG00000004222	0	0
ENSNBRG00000004223	0	0
ENSNBRG00000004224	0	0
ENSNBRG00000004225	0	0
ENSNBRG00000004226	0	0
ENSNBRG00000004227	0	0
ENSNBRG00000004228	0	0
ENSNBRG00000004229	0	0
ENSNBRG00000004230	27	50
ENSNBRG00000004231	0	0
ENSNBRG00000004232	5	15
ENSNBRG00000004233	0	0
ENSNBRG00000004234	0	0
ENSNBRG00000004235	0	0
